OTU;Cytokine;Rho;PValue;Taxon;qvalue
ASV29;enrol_CXCL1.GROa.;0.12024218691275;0.468284985575406;Prevotella_buccalis;0.997416171187662
ASV30;enrol_CXCL1.GROa.;-0.00519688245343165;0.219837264726692;Prevotella_melaninogenica;0.997416171187662
ASV31;enrol_CXCL1.GROa.;-0.0735500133010388;0.314508179319369;Ureaplasma_urealyticum;0.997416171187662
ASV33;enrol_CXCL1.GROa.;0.0703084418791676;0.446773779731547;Dialister_micraerophilus;0.997416171187662
ASV35;enrol_CXCL1.GROa.;-0.034984763492849;0.904073183181299;Gemella_asaccharolytica;0.997416171187662
ASV39;enrol_CXCL1.GROa.;0.136298146795857;0.576587171769081;Prevotella_sp000758925;0.997416171187662
ASV40;enrol_CXCL1.GROa.;-0.127617376263223;0.136567780949169;Ureaplasma_parvum;0.997416171187662
ASV41;enrol_CXCL1.GROa.;-0.23409421998099;0.0937860676777014;Dialister_sp001553355;0.986354936161581
ASV43;enrol_CXCL1.GROa.;-0.0301114811718079;0.972816577908228;Megasphaera_A_38692_hutchinsoni;0.997416171187662
ASV44;enrol_CXCL1.GROa.;-0.0269519741810683;0.297572419497794;Corynebacterium_tuberculostearicum;0.997416171187662
ASV45;enrol_CXCL1.GROa.;-0.148982706123435;0.228047308122252;Finegoldia_magna_H;0.997416171187662
ASV47;enrol_CXCL1.GROa.;0.0335567469396988;0.928327154820301;Fannyhessea_massiliense;0.997416171187662
ASV49;enrol_CXCL1.GROa.;0.495069070437469;0.000105972553710768;Veillonella_A_montpellierensis;0.0571192064501042
ASV50;enrol_CXCL1.GROa.;0.053316783586863;0.423195688122465;Peptoniphilus_A_gorbachii;0.997416171187662
ASV51;enrol_CXCL1.GROa.;0.159448223517905;0.756142457389268;Prevotella_timonensis;0.997416171187662
ASV53;enrol_CXCL1.GROa.;0.104823647629301;0.0404701068471057;Limosilactobacillus_reuteri;0.918458424866945
ASV54;enrol_CXCL1.GROa.;-0.0158114841512479;0.890105566013695;Streptococcus_anginosus;0.997416171187662
ASV56;enrol_CXCL1.GROa.;0.170972483514877;0.611919701712213;Berryella_sp001552935;0.997416171187662
ASV59;enrol_CXCL1.GROa.;-0.122689533788078;0.30062997322798;Corynebacterium_amycolatum_A;0.997416171187662
ASV60;enrol_CXCL1.GROa.;0.0628350333005827;0.682467456318527;Prevotella_disiens;0.997416171187662
ASV61;enrol_CXCL1.GROa.;0.274849076388957;0.232779942561133;Corynebacterium_aurimucosum;0.997416171187662
ASV63;enrol_CXCL1.GROa.;0.0129037125065238;0.841355043461534;Anaerococcus_prevotii;0.997416171187662
ASV65;enrol_CXCL1.GROa.;0.244673314490868;0.0833190804300553;Peptoniphilus_A_lacrimalis;0.966957251782989
ASV67;enrol_CXCL1.GROa.;0.109888169792636;0.0862518031849405;Staphylococcus_epidermidis_318824;0.971072840977364
ASV68;enrol_CXCL1.GROa.;-0.0488117949948221;0.963780285145043;Corynebacterium_striatum;0.997416171187662
ASV76;enrol_CXCL1.GROa.;-0.174449895084512;0.609662277133421;Arcanobacterium_A_386370_sp000758825;0.997416171187662
ASV77;enrol_CXCL1.GROa.;-0.0336227984790859;0.914747105267179;Dialister_propionicifaciens;0.997416171187662
ASV80;enrol_CXCL1.GROa.;-0.128993796621418;0.256745895125553;Corynebacterium_sundsvallense;0.997416171187662
ASV82;enrol_CXCL1.GROa.;-0.065805349507172;0.531164688803657;Pseudomonas_E_647464_paracarnis;0.997416171187662
ASV83;enrol_CXCL1.GROa.;-0.193465760425478;0.590048778712884;Mageeibacillus_indolicus;0.997416171187662
ASV85;enrol_CXCL1.GROa.;0.0863410172438617;0.699055448697866;Corynebacterium_pyruviciproducens;0.997416171187662
ASV86;enrol_CXCL1.GROa.;0.16288112403136;0.606383660668809;Howardella_ureilytica;0.997416171187662
ASV1;enrol_CXCL11.ITAC.;-0.110591281076884;0.436418639405674;Lactobacillus_iners;0.997416171187662
ASV2;enrol_CXCL11.ITAC.;0.172401502036728;0.375416650670045;Bifidobacterium_388775_Bifidobacterium leopoldii;0.997416171187662
ASV4;enrol_CXCL11.ITAC.;0.00520074554174783;0.941477985259829;Bifidobacterium_388775_Bifidobacterium vaginale;0.997416171187662
ASV5;enrol_CXCL11.ITAC.;-0.184368891042138;0.0431223192932216;Lactobacillus_crispatus;0.924363795435198
ASV7;enrol_CXCL11.ITAC.;-0.0398113512018844;0.8762818538963;Fannyhessea_vaginae;0.997416171187662
ASV8;enrol_CXCL11.ITAC.;0.199027906119685;0.639921599122778;UBA629_sp005465875;0.997416171187662
ASV9;enrol_CXCL11.ITAC.;0.153535813292329;0.0296501802055874;Lactobacillus_gasseri_329736;0.883422885877757
ASV11;enrol_CXCL11.ITAC.;0.11370290684791;0.744945496558006;Megasphaera_A_38692_lornae;0.997416171187662
ASV13;enrol_CXCL11.ITAC.;-0.0768058181868966;0.908038255000347;Sneathia_vaginalis;0.997416171187662
ASV14;enrol_CXCL11.ITAC.;0.116912965175576;0.480041160451289;Prevotella_amnii;0.997416171187662
ASV15;enrol_CXCL11.ITAC.;0.165355350791007;0.0713261373804514;Nanoperiomorbus_sp004136275;0.966957251782989
ASV17;enrol_CXCL11.ITAC.;0.211989714104871;0.379158375302446;Aerococcus_christensenii;0.997416171187662
ASV18;enrol_CXCL11.ITAC.;-0.289539192282113;0.296401300373681;Prevotella_bivia;0.997416171187662
ASV19;enrol_CXCL11.ITAC.;0.0346660576751915;0.808798042356782;Metamycoplasma_hominis;0.997416171187662
ASV21;enrol_CXCL11.ITAC.;-0.181467267617632;0.182256476698661;Sneathia_sanguinegens;0.997416171187662
ASV24;enrol_CXCL11.ITAC.;0.0748225693604744;0.874092527326257;Peptostreptococcus_anaerobius;0.997416171187662
ASV28;enrol_CXCL11.ITAC.;0.0631767367159405;0.617525615130963;KA00274_sp001552885;0.997416171187662
ASV29;enrol_CXCL11.ITAC.;0.0533724930120151;0.88028475886426;Prevotella_buccalis;0.997416171187662
ASV30;enrol_CXCL11.ITAC.;0.0107480978014155;0.280188395060744;Prevotella_melaninogenica;0.997416171187662
ASV31;enrol_CXCL11.ITAC.;0.00828378989397366;0.64438633151922;Ureaplasma_urealyticum;0.997416171187662
ASV33;enrol_CXCL11.ITAC.;0.137122767252825;0.239969938077281;Dialister_micraerophilus;0.997416171187662
ASV35;enrol_CXCL11.ITAC.;-0.052697175198348;0.988080832115501;Gemella_asaccharolytica;0.997500970208064
ASV39;enrol_CXCL11.ITAC.;0.0745975878699905;0.63228821299742;Prevotella_sp000758925;0.997416171187662
ASV40;enrol_CXCL11.ITAC.;-0.290109501039757;0.04727723836258;Ureaplasma_parvum;0.924363795435198
ASV41;enrol_CXCL11.ITAC.;-0.120677959116731;0.368449286624653;Dialister_sp001553355;0.997416171187662
ASV43;enrol_CXCL11.ITAC.;-0.0428180991131027;0.866613461400196;Megasphaera_A_38692_hutchinsoni;0.997416171187662
ASV44;enrol_CXCL11.ITAC.;0.00900020798465277;0.515551612255039;Corynebacterium_tuberculostearicum;0.997416171187662
ASV45;enrol_CXCL11.ITAC.;-0.169064621017917;0.219318741882282;Finegoldia_magna_H;0.997416171187662
ASV47;enrol_CXCL11.ITAC.;-0.0908307201062694;0.598440487425158;Fannyhessea_massiliense;0.997416171187662
ASV49;enrol_CXCL11.ITAC.;0.224719976617063;0.10099459436281;Veillonella_A_montpellierensis;0.997416171187662
ASV50;enrol_CXCL11.ITAC.;0.0307210576660606;0.826448386224834;Peptoniphilus_A_gorbachii;0.997416171187662
ASV51;enrol_CXCL11.ITAC.;0.0515821622030439;0.538867041898522;Prevotella_timonensis;0.997416171187662
ASV53;enrol_CXCL11.ITAC.;0.174363518442203;0.0701040067643265;Limosilactobacillus_reuteri;0.966957251782989
ASV54;enrol_CXCL11.ITAC.;-0.06563472198036;0.948732496599066;Streptococcus_anginosus;0.997416171187662
ASV56;enrol_CXCL11.ITAC.;0.146904889733681;0.123031993547354;Berryella_sp001552935;0.997416171187662
ASV59;enrol_CXCL11.ITAC.;0.0166812656050432;0.474612287733058;Corynebacterium_amycolatum_A;0.997416171187662
ASV60;enrol_CXCL11.ITAC.;-0.035787622349768;0.718375556713619;Prevotella_disiens;0.997416171187662
ASV61;enrol_CXCL11.ITAC.;0.191074204423525;0.687874212519419;Corynebacterium_aurimucosum;0.997416171187662
ASV63;enrol_CXCL11.ITAC.;-0.0983659930305006;0.567162439209229;Anaerococcus_prevotii;0.997416171187662
ASV65;enrol_CXCL11.ITAC.;0.233671816537142;0.0368999558669982;Peptoniphilus_A_lacrimalis;0.883958942769424
ASV67;enrol_CXCL11.ITAC.;0.0427103206204694;0.359485644401145;Staphylococcus_epidermidis_318824;0.997416171187662
ASV68;enrol_CXCL11.ITAC.;-0.088440562900972;0.395337660825773;Corynebacterium_striatum;0.997416171187662
ASV76;enrol_CXCL11.ITAC.;-0.110906195994825;0.943219733684247;Arcanobacterium_A_386370_sp000758825;0.997416171187662
ASV77;enrol_CXCL11.ITAC.;-0.0691819884936165;0.580902464282797;Dialister_propionicifaciens;0.997416171187662
ASV80;enrol_CXCL11.ITAC.;-0.205231410773684;0.115987736310246;Corynebacterium_sundsvallense;0.997416171187662
ASV82;enrol_CXCL11.ITAC.;-0.0200771723215486;0.92604400019985;Pseudomonas_E_647464_paracarnis;0.997416171187662
ASV83;enrol_CXCL11.ITAC.;-0.0850398946925179;0.94371840084268;Mageeibacillus_indolicus;0.997416171187662
ASV85;enrol_CXCL11.ITAC.;-0.020323147986936;0.884851947682684;Corynebacterium_pyruviciproducens;0.997416171187662
ASV86;enrol_CXCL11.ITAC.;0.0655817117256574;0.76438963052892;Howardella_ureilytica;0.997416171187662
ASV1;enrol_CCL4.MIP1B.;-0.0487841673714998;0.63309423827588;Lactobacillus_iners;0.997416171187662
ASV2;enrol_CCL4.MIP1B.;0.148785265434849;0.194048563736143;Bifidobacterium_388775_Bifidobacterium leopoldii;0.997416171187662
ASV4;enrol_CCL4.MIP1B.;0.0328293881956694;0.669226112990714;Bifidobacterium_388775_Bifidobacterium vaginale;0.997416171187662
ASV5;enrol_CCL4.MIP1B.;-0.0734198947025401;0.375454870197456;Lactobacillus_crispatus;0.997416171187662
ASV7;enrol_CCL4.MIP1B.;-0.0734145676477023;0.98744659633983;Fannyhessea_vaginae;0.997500970208064
ASV8;enrol_CCL4.MIP1B.;0.206334166310847;0.53819789829628;UBA629_sp005465875;0.997416171187662
ASV9;enrol_CCL4.MIP1B.;0.159173113272148;0.298354289770601;Lactobacillus_gasseri_329736;0.997416171187662
ASV11;enrol_CCL4.MIP1B.;0.16877888734483;0.662618906871776;Megasphaera_A_38692_lornae;0.997416171187662
ASV13;enrol_CCL4.MIP1B.;0.0383458559081036;0.580628683211584;Sneathia_vaginalis;0.997416171187662
ASV14;enrol_CCL4.MIP1B.;0.229894247536835;0.0895348761694271;Prevotella_amnii;0.972320109421488
ASV15;enrol_CCL4.MIP1B.;0.251957152345325;0.0499270076480176;Nanoperiomorbus_sp004136275;0.924363795435198
ASV17;enrol_CCL4.MIP1B.;-0.0592464936742416;0.616009903289221;Aerococcus_christensenii;0.997416171187662
ASV18;enrol_CCL4.MIP1B.;-0.273047214223685;0.0879399747650773;Prevotella_bivia;0.972320109421488
ASV19;enrol_CCL4.MIP1B.;0.0885344017514806;0.806705176315131;Metamycoplasma_hominis;0.997416171187662
ASV21;enrol_CCL4.MIP1B.;-0.10275153629443;0.602270588651995;Sneathia_sanguinegens;0.997416171187662
ASV24;enrol_CCL4.MIP1B.;-0.218796942534474;0.119674257114818;Peptostreptococcus_anaerobius;0.997416171187662
ASV28;enrol_CCL4.MIP1B.;0.156017480008468;0.42177604053847;KA00274_sp001552885;0.997416171187662
ASV29;enrol_CCL4.MIP1B.;0.0763507155967634;0.720130995109424;Prevotella_buccalis;0.997416171187662
ASV30;enrol_CCL4.MIP1B.;-0.079039216495651;0.246358275734486;Prevotella_melaninogenica;0.997416171187662
ASV31;enrol_CCL4.MIP1B.;-0.144997997676433;0.460488313291017;Ureaplasma_urealyticum;0.997416171187662
ASV33;enrol_CCL4.MIP1B.;0.0179665976614783;0.895609739203375;Dialister_micraerophilus;0.997416171187662
ASV35;enrol_CCL4.MIP1B.;-0.0774284221097657;0.664339662781741;Gemella_asaccharolytica;0.997416171187662
ASV39;enrol_CCL4.MIP1B.;0.0853574546276077;0.576877108752239;Prevotella_sp000758925;0.997416171187662
ASV40;enrol_CCL4.MIP1B.;-0.234335186733111;0.126212120696634;Ureaplasma_parvum;0.997416171187662
ASV41;enrol_CCL4.MIP1B.;-0.281755954491565;0.0138181581679736;Dialister_sp001553355;0.795923364679357
ASV43;enrol_CCL4.MIP1B.;0.0642075911954344;0.978909030604589;Megasphaera_A_38692_hutchinsoni;0.997416171187662
ASV44;enrol_CCL4.MIP1B.;-0.17114648460999;0.0336686626131749;Corynebacterium_tuberculostearicum;0.883422885877757
ASV45;enrol_CCL4.MIP1B.;-0.156646838349978;0.155900548642096;Finegoldia_magna_H;0.997416171187662
ASV47;enrol_CCL4.MIP1B.;0.1346517810187;0.608721324994709;Fannyhessea_massiliense;0.997416171187662
ASV49;enrol_CCL4.MIP1B.;0.251197349015875;0.0221359929830626;Veillonella_A_montpellierensis;0.867730924936053
ASV50;enrol_CCL4.MIP1B.;-0.100074763656522;0.698753120120179;Peptoniphilus_A_gorbachii;0.997416171187662
ASV51;enrol_CCL4.MIP1B.;0.0267805705559707;0.961024636396705;Prevotella_timonensis;0.997416171187662
ASV53;enrol_CCL4.MIP1B.;0.214066682354316;0.0305247554388564;Limosilactobacillus_reuteri;0.883422885877757
ASV54;enrol_CCL4.MIP1B.;-0.0844488008232866;0.566061684937718;Streptococcus_anginosus;0.997416171187662
ASV56;enrol_CCL4.MIP1B.;0.165385872397346;0.952562409090253;Berryella_sp001552935;0.997416171187662
ASV59;enrol_CCL4.MIP1B.;0.022289251260285;0.728486280865855;Corynebacterium_amycolatum_A;0.997416171187662
ASV60;enrol_CCL4.MIP1B.;0.0824346959632446;0.874279311493853;Prevotella_disiens;0.997416171187662
ASV61;enrol_CCL4.MIP1B.;0.171687299275775;0.262850610261613;Corynebacterium_aurimucosum;0.997416171187662
ASV63;enrol_CCL4.MIP1B.;-0.143680445284959;0.309115477955999;Anaerococcus_prevotii;0.997416171187662
ASV65;enrol_CCL4.MIP1B.;0.113799866988861;0.158351359966078;Peptoniphilus_A_lacrimalis;0.997416171187662
ASV67;enrol_CCL4.MIP1B.;-0.121924907244337;0.617087265310023;Staphylococcus_epidermidis_318824;0.997416171187662
ASV68;enrol_CCL4.MIP1B.;0.021523880288559;0.486303766262549;Corynebacterium_striatum;0.997416171187662
ASV76;enrol_CCL4.MIP1B.;-0.155374625267107;0.908328424110863;Arcanobacterium_A_386370_sp000758825;0.997416171187662
ASV77;enrol_CCL4.MIP1B.;0.101870201688436;0.261661019787204;Dialister_propionicifaciens;0.997416171187662
ASV80;enrol_CCL4.MIP1B.;-0.138100628253879;0.104171022278212;Corynebacterium_sundsvallense;0.997416171187662
ASV82;enrol_CCL4.MIP1B.;-0.0763642436989346;0.783204624309368;Pseudomonas_E_647464_paracarnis;0.997416171187662
ASV83;enrol_CCL4.MIP1B.;-0.358034446082925;0.0684421483738357;Mageeibacillus_indolicus;0.966957251782989
ASV85;enrol_CCL4.MIP1B.;0.146166930607256;0.359689463788833;Corynebacterium_pyruviciproducens;0.997416171187662
ASV86;enrol_CCL4.MIP1B.;0.302799789509822;0.055807003776679;Howardella_ureilytica;0.93855171108072
ASV1;enrol_IL6;0.00040512405049471;0.8067091136468;Lactobacillus_iners;0.997416171187662
ASV2;enrol_IL6;-0.0735022704536928;0.488479808646002;Bifidobacterium_388775_Bifidobacterium leopoldii;0.997416171187662
ASV4;enrol_IL6;0.013018450500368;0.990373705651721;Bifidobacterium_388775_Bifidobacterium vaginale;0.997500970208064
ASV5;enrol_IL6;-0.132784727789804;0.350656906311226;Lactobacillus_crispatus;0.997416171187662
ASV7;enrol_IL6;0.0851007462844725;0.941220293605589;Fannyhessea_vaginae;0.997416171187662
ASV8;enrol_IL6;0.218359704092595;0.38828637360674;UBA629_sp005465875;0.997416171187662
ASV9;enrol_IL6;0.0354413008533522;0.0056906496843072;Lactobacillus_gasseri_329736;0.579163330912734
ASV11;enrol_IL6;0.112482977966893;0.65317815239924;Megasphaera_A_38692_lornae;0.997416171187662
ASV13;enrol_IL6;-0.0889202347655532;0.520441092286097;Sneathia_vaginalis;0.997416171187662
ASV14;enrol_IL6;0.187263604571534;0.21708986091872;Prevotella_amnii;0.997416171187662
ASV15;enrol_IL6;-0.0932496801930545;0.918932854436775;Nanoperiomorbus_sp004136275;0.997416171187662
ASV17;enrol_IL6;-0.255758702834825;0.514526004820021;Aerococcus_christensenii;0.997416171187662
ASV18;enrol_IL6;-0.0332872020827197;0.0502682679515197;Prevotella_bivia;0.924363795435198
ASV19;enrol_IL6;0.0787634757500561;0.415940758079234;Metamycoplasma_hominis;0.997416171187662
ASV21;enrol_IL6;-0.155112385084921;0.255218596775723;Sneathia_sanguinegens;0.997416171187662
ASV24;enrol_IL6;0.139175560931421;0.486894329827955;Peptostreptococcus_anaerobius;0.997416171187662
ASV28;enrol_IL6;0.18331519992488;0.482523857816207;KA00274_sp001552885;0.997416171187662
ASV29;enrol_IL6;0.0206766726224333;0.692769673678009;Prevotella_buccalis;0.997416171187662
ASV30;enrol_IL6;-0.149721496696736;0.528337121992732;Prevotella_melaninogenica;0.997416171187662
ASV31;enrol_IL6;-0.0479495037684087;0.904188023290147;Ureaplasma_urealyticum;0.997416171187662
ASV33;enrol_IL6;0.110085236888239;0.832370049071386;Dialister_micraerophilus;0.997416171187662
ASV35;enrol_IL6;-0.215597479557681;0.605402836316928;Gemella_asaccharolytica;0.997416171187662
ASV39;enrol_IL6;0.275579834171301;0.171833694969083;Prevotella_sp000758925;0.997416171187662
ASV40;enrol_IL6;-0.0414398025802821;0.835132320216841;Ureaplasma_parvum;0.997416171187662
ASV41;enrol_IL6;-0.0129566570183708;0.649865646245919;Dialister_sp001553355;0.997416171187662
ASV43;enrol_IL6;0.236390047755093;0.115400596281608;Megasphaera_A_38692_hutchinsoni;0.997416171187662
ASV44;enrol_IL6;-0.0360638233217994;0.843615419387791;Corynebacterium_tuberculostearicum;0.997416171187662
ASV45;enrol_IL6;-0.300010085366056;0.00250900297934199;Finegoldia_magna_H;0.44187480165776
ASV47;enrol_IL6;0.211322996475475;0.215233711819126;Fannyhessea_massiliense;0.997416171187662
ASV49;enrol_IL6;0.0170668788575366;0.110876968635724;Veillonella_A_montpellierensis;0.997416171187662
ASV50;enrol_IL6;-0.122607514907236;0.58928557076675;Peptoniphilus_A_gorbachii;0.997416171187662
ASV51;enrol_IL6;-0.241730298650317;0.28946954529005;Prevotella_timonensis;0.997416171187662
ASV53;enrol_IL6;0.00123872507836959;0.986495977751795;Limosilactobacillus_reuteri;0.997500970208064
ASV54;enrol_IL6;-0.0545017947114365;0.987471091563185;Streptococcus_anginosus;0.997500970208064
ASV56;enrol_IL6;0.219249046464587;0.44627484008989;Berryella_sp001552935;0.997416171187662
ASV59;enrol_IL6;0.0851474733408769;0.59585962953244;Corynebacterium_amycolatum_A;0.997416171187662
ASV60;enrol_IL6;-0.102028912170518;0.862700206208972;Prevotella_disiens;0.997416171187662
ASV61;enrol_IL6;-0.049153317294137;0.747742287183552;Corynebacterium_aurimucosum;0.997416171187662
ASV63;enrol_IL6;-0.190830525965473;0.741716048184694;Anaerococcus_prevotii;0.997416171187662
ASV65;enrol_IL6;0.286210903154482;0.164313050515397;Peptoniphilus_A_lacrimalis;0.997416171187662
ASV67;enrol_IL6;-0.0149813017204457;0.938758730769404;Staphylococcus_epidermidis_318824;0.997416171187662
ASV68;enrol_IL6;-0.0595537696490445;0.73453407525506;Corynebacterium_striatum;0.997416171187662
ASV76;enrol_IL6;-0.125875204433627;0.879938022071383;Arcanobacterium_A_386370_sp000758825;0.997416171187662
ASV77;enrol_IL6;0.187961257819006;0.259440500581721;Dialister_propionicifaciens;0.997416171187662
ASV80;enrol_IL6;0.316526428498508;0.172392360792294;Corynebacterium_sundsvallense;0.997416171187662
ASV82;enrol_IL6;0.163391124606612;0.428353525426619;Pseudomonas_E_647464_paracarnis;0.997416171187662
ASV83;enrol_IL6;0.0654883250210764;0.455526980562561;Mageeibacillus_indolicus;0.997416171187662
ASV85;enrol_IL6;0.191916481263242;0.256181952723082;Corynebacterium_pyruviciproducens;0.997416171187662
ASV86;enrol_IL6;0.0541368622806376;0.579642793272267;Howardella_ureilytica;0.997416171187662
ASV1;enrol_CSF2.GMCSF.;0.211317002638131;0.142988878063367;Lactobacillus_iners;0.997416171187662
ASV2;enrol_CSF2.GMCSF.;0.160395861800008;0.356276036193276;Bifidobacterium_388775_Bifidobacterium leopoldii;0.997416171187662
ASV4;enrol_CSF2.GMCSF.;0.0285250831685256;0.730252122284703;Bifidobacterium_388775_Bifidobacterium vaginale;0.997416171187662
ASV5;enrol_CSF2.GMCSF.;-0.19064270500482;0.0664267680618401;Lactobacillus_crispatus;0.966957251782989
ASV7;enrol_CSF2.GMCSF.;0.114165386219539;0.653104082990331;Fannyhessea_vaginae;0.997416171187662
ASV8;enrol_CSF2.GMCSF.;0.287286834114897;0.101171560853394;UBA629_sp005465875;0.997416171187662
ASV9;enrol_CSF2.GMCSF.;0.00478295244244469;0.743395705449509;Lactobacillus_gasseri_329736;0.997416171187662
ASV11;enrol_CSF2.GMCSF.;0.0868593562427029;0.711832652828402;Megasphaera_A_38692_lornae;0.997416171187662
ASV13;enrol_CSF2.GMCSF.;-0.0264864538398761;0.837915598577372;Sneathia_vaginalis;0.997416171187662
ASV14;enrol_CSF2.GMCSF.;0.22362369864569;0.204244651977898;Prevotella_amnii;0.997416171187662
ASV15;enrol_CSF2.GMCSF.;-0.0819807119223611;0.597718161045758;Nanoperiomorbus_sp004136275;0.997416171187662
ASV17;enrol_CSF2.GMCSF.;-0.200017795684471;0.659378374253443;Aerococcus_christensenii;0.997416171187662
ASV18;enrol_CSF2.GMCSF.;0.0362415315989036;0.571436153127851;Prevotella_bivia;0.997416171187662
ASV19;enrol_CSF2.GMCSF.;-0.000635909591873626;0.790172822606058;Metamycoplasma_hominis;0.997416171187662
ASV21;enrol_CSF2.GMCSF.;-0.263959018609363;0.187758383382131;Sneathia_sanguinegens;0.997416171187662
ASV24;enrol_CSF2.GMCSF.;0.0796857414669776;0.721264735689541;Peptostreptococcus_anaerobius;0.997416171187662
ASV28;enrol_CSF2.GMCSF.;0.0851254603656008;0.806462478418397;KA00274_sp001552885;0.997416171187662
ASV29;enrol_CSF2.GMCSF.;0.121555306683036;0.614786222810319;Prevotella_buccalis;0.997416171187662
ASV30;enrol_CSF2.GMCSF.;0.00100844580512311;0.522651313499642;Prevotella_melaninogenica;0.997416171187662
ASV31;enrol_CSF2.GMCSF.;-0.0942199596437828;0.447224423077749;Ureaplasma_urealyticum;0.997416171187662
ASV33;enrol_CSF2.GMCSF.;-0.18820164526037;0.26921088196501;Dialister_micraerophilus;0.997416171187662
ASV35;enrol_CSF2.GMCSF.;-0.08227349472024;0.708973582922397;Gemella_asaccharolytica;0.997416171187662
ASV39;enrol_CSF2.GMCSF.;-0.0206100221626832;0.325745085996625;Prevotella_sp000758925;0.997416171187662
ASV40;enrol_CSF2.GMCSF.;0.00209965936828013;0.812285285233114;Ureaplasma_parvum;0.997416171187662
ASV41;enrol_CSF2.GMCSF.;-0.275070624300095;0.00292816424839368;Dialister_sp001553355;0.450937294252627
ASV43;enrol_CSF2.GMCSF.;0.0916244580243311;0.443040194923554;Megasphaera_A_38692_hutchinsoni;0.997416171187662
ASV44;enrol_CSF2.GMCSF.;-0.00229679426939231;0.682807442118393;Corynebacterium_tuberculostearicum;0.997416171187662
ASV45;enrol_CSF2.GMCSF.;-0.197685410421211;0.116710643925976;Finegoldia_magna_H;0.997416171187662
ASV47;enrol_CSF2.GMCSF.;0.0861820015899717;0.626477371527641;Fannyhessea_massiliense;0.997416171187662
ASV49;enrol_CSF2.GMCSF.;-0.0530942130841162;0.698554087417167;Veillonella_A_montpellierensis;0.997416171187662
ASV50;enrol_CSF2.GMCSF.;-0.0882892937969105;0.37555550746924;Peptoniphilus_A_gorbachii;0.997416171187662
ASV51;enrol_CSF2.GMCSF.;-0.232725167834962;0.201886564008653;Prevotella_timonensis;0.997416171187662
ASV53;enrol_CSF2.GMCSF.;0.0276998324904171;0.0840046612710994;Limosilactobacillus_reuteri;0.968524329949146
ASV54;enrol_CSF2.GMCSF.;0.0171392777441111;0.992411679543737;Streptococcus_anginosus;0.997500970208064
ASV56;enrol_CSF2.GMCSF.;0.0392387529432353;0.304601174173581;Berryella_sp001552935;0.997416171187662
ASV59;enrol_CSF2.GMCSF.;0.0490410333486672;0.347768010751396;Corynebacterium_amycolatum_A;0.997416171187662
ASV60;enrol_CSF2.GMCSF.;0.00130504751251226;0.73921791008183;Prevotella_disiens;0.997416171187662
ASV61;enrol_CSF2.GMCSF.;0.0581277217569286;0.43518466488021;Corynebacterium_aurimucosum;0.997416171187662
ASV63;enrol_CSF2.GMCSF.;-0.365566538287785;0.0476954864203455;Anaerococcus_prevotii;0.924363795435198
ASV65;enrol_CSF2.GMCSF.;0.165817835900228;0.327001786652012;Peptoniphilus_A_lacrimalis;0.997416171187662
ASV67;enrol_CSF2.GMCSF.;-0.0529927896718507;0.740520679450346;Staphylococcus_epidermidis_318824;0.997416171187662
ASV68;enrol_CSF2.GMCSF.;0.0628051228061828;0.523385843741055;Corynebacterium_striatum;0.997416171187662
ASV76;enrol_CSF2.GMCSF.;-0.148656775743442;0.865578443930466;Arcanobacterium_A_386370_sp000758825;0.997416171187662
ASV77;enrol_CSF2.GMCSF.;0.330309285873561;0.0113271041420372;Dialister_propionicifaciens;0.795923364679357
ASV80;enrol_CSF2.GMCSF.;0.1722575201658;0.429574005735719;Corynebacterium_sundsvallense;0.997416171187662
ASV82;enrol_CSF2.GMCSF.;-0.0279655881858079;0.714372955863255;Pseudomonas_E_647464_paracarnis;0.997416171187662
ASV83;enrol_CSF2.GMCSF.;-0.0694047995290611;0.329795485377686;Mageeibacillus_indolicus;0.997416171187662
ASV85;enrol_CSF2.GMCSF.;0.0589674081602026;0.552024429630117;Corynebacterium_pyruviciproducens;0.997416171187662
ASV86;enrol_CSF2.GMCSF.;0.0342953617533099;0.458917446623213;Howardella_ureilytica;0.997416171187662
ASV1;enrol_IL1β;0.0430779273105239;0.825299599305876;Lactobacillus_iners;0.997416171187662
ASV2;enrol_IL1β;0.158118481785151;0.25160091402724;Bifidobacterium_388775_Bifidobacterium leopoldii;0.997416171187662
ASV4;enrol_IL1β;0.00589787649158822;0.682935910924231;Bifidobacterium_388775_Bifidobacterium vaginale;0.997416171187662
ASV5;enrol_IL1β;-0.0106214041046229;0.791074585617773;Lactobacillus_crispatus;0.997416171187662
ASV7;enrol_IL1β;0.135882411616429;0.226894690809885;Fannyhessea_vaginae;0.997416171187662
ASV8;enrol_IL1β;0.150894871992945;0.202173250110639;UBA629_sp005465875;0.997416171187662
ASV9;enrol_IL1β;-0.0627877612049992;0.396296141620117;Lactobacillus_gasseri_329736;0.997416171187662
ASV11;enrol_IL1β;0.165455586230846;0.144825003467281;Megasphaera_A_38692_lornae;0.997416171187662
ASV13;enrol_IL1β;-0.0445743906191973;0.984377739716344;Sneathia_vaginalis;0.997500970208064
ASV14;enrol_IL1β;0.128035039550732;0.456032903980023;Prevotella_amnii;0.997416171187662
ASV15;enrol_IL1β;-0.0494770324465352;0.86363616987242;Nanoperiomorbus_sp004136275;0.997416171187662
ASV17;enrol_IL1β;-0.118207610731442;0.687094501402737;Aerococcus_christensenii;0.997416171187662
